Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
24.04.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;96100
24.04.2023;D100 Soğanlık;495;29.180311;40.916471;126887
24.04.2023;D100 Maltepe;497;29.134042;40.940013;179335
24.04.2023;D100 Kozyatağı;499;29.096558;40.978886;163959
24.04.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;35466
24.04.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;69942
24.04.2023;Otogar;515;28.884665;41.043609;72956
24.04.2023;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;52699
24.04.2023;Havaalanı Florya;518;28.802777;40.980153;46050
24.04.2023;Başakşehir Giriş;519;28.810309;41.066114;78152
24.04.2023;Esenyurt Gişeler;525;28.690154;41.046019;79202
24.04.2023;Haramidere Bağlantı Yolu;526;28.678336;41.012568;97779
24.04.2023;O-3 Milliyet Önü;527;28.843996;41.059604;89399
24.04.2023;Çağlayan SSK;529;28.970788;41.065462;165460
24.04.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;208469
24.04.2023;Mecidiyeköy;533;28.990867;41.067179;113963
24.04.2023;Çağlayan Kavşağı;534;28.976058;41.067733;117328
24.04.2023;Riva Yolu 2;547;29.109020;41.107772;46939
24.04.2023;Kemerdere Kavşağı;551;29.180752;41.020089;127161
24.04.2023;Çekmeköy;552;29.154286;41.036889;102600
24.04.2023;Kozyatağı Metro;553;29.094085;40.982495;82631
24.04.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;70389
24.04.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;125216
24.04.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;186424
24.04.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;126951
24.04.2023;Başakşehir;731;28.8133;41.0832;73279
24.04.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;59001
24.04.2023;Fenertepe Kavşağı;735;28.805352;41.139152;46035
24.04.2023;Boğazköy;737;28.8132;41.1777;53787
24.04.2023;Çiftalan;752;28.918400;41.234400;38251
24.04.2023;YSS Avrupa;761;29.0922;41.2123;22746
24.04.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;47991
24.04.2023;Poyrazköy;765;29.140881;41.197570;52895
24.04.2023;Riva Tır Parkı;770;29.214179;41.187570;54583
24.04.2023;"Sırapınar ";777;29.290172;41.099268;54854
24.04.2023;Avcılar Pelikan;789;28.714688;40.989787;122670
24.04.2023;Göktürk Kavşağı;816;28.878916;41.176403;63388
24.04.2023;Göktürk Gölet;817;28.867974;41.195935;72836
24.04.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;71038
24.04.2023;İhsaniye Kavşağı;819;28.817870;41.233395;68771
24.04.2023;Viyadük 1;820;28.773645;41.245286;13189
24.04.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;16300
24.04.2023;Avcılar;822;28.721385;40.986422;135584
24.04.2023;Galata Köprüsü 2;826;28.973862;41.020572;5998
24.04.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;18420
24.05.2023;TEM Karanfilköy;2;29.028617;41.092425;102847
24.05.2023;TEM Çakmak;4;29.122002;41.007104;212441
24.05.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;165319
24.05.2023;Optimum AVM;6;29.084167;40.988017;133410
24.05.2023;D100 Göztepe;8;29.079106;40.990121;93794
24.05.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;97870
24.05.2023;D100 Florya;24;28.792770;40.989967;139856
24.05.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;48660
24.05.2023;D100 Şirinevler;28;28.853234;40.992102;102240
24.05.2023;D100 Küçükçekmece;33;28.767118;40.986035;122868
24.05.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;113529
24.05.2023;D100 Ambarlı;41;28.690915;40.999795;130699
24.05.2023;Atışalanı;45;28.8551;41.0551;171446
24.05.2023;Bayrampaşa;54;28.908399;41.040315;216013
24.05.2023;TEM Gazi Mah.;58;28.8930;41.0907;203359
24.05.2023;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;202710
24.05.2023;D100 Kozyatağı;66;29.101450;40.970334;137695
24.05.2023;D100 Uzunçayır;69;29.061379;40.997181;131159
24.05.2023;"D100 Gülsuyu ";70;29.152522;40.924870;81007
24.05.2023;Kavacık;72;29.083395;41.091913;223899
24.05.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;212368
24.05.2023;D100 Maltepe;75;29.140497;40.934839;161596
24.05.2023;D100 Pendik;77;29.237210;40.889364;140471
24.05.2023;D100-Altunizade;80;29.045220;41.031445;170457
24.05.2023;Ümraniye;82;29.120264;41.052005;164460
24.05.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;95173
24.05.2023;D100 Okmeydanı;86;28.958552;41.055276;109742
24.05.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;168596
24.05.2023;FSM Avrupa Girişi;90;29.047444;41.090744;226561
24.05.2023;FSM Anadolu Girişi;92;29.078949;41.092382;223341
24.05.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;218029
24.05.2023;Ümraniye Kavşağı;95;29.121094;41.028942;163074
24.05.2023;TEM Ataşehir;97;29.136767;40.997117;191401
24.05.2023;Çamlıca Gişeler;98;29.166806;40.993660;171000
24.05.2023;Çamlıca Gişeler;99;29.180890;40.990655;173913
24.05.2023;TEM Kartal;100;29.189107;40.989811;128758
24.05.2023;D100 Acıbadem;104;29.044757;41.001772;120870
24.05.2023;D100 Küçükyalı;107;29.118563;40.952052;141647
24.05.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;111410
24.05.2023;D100 Güzelyalı;113;29.278414;40.861352;130339
24.05.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;90466
24.05.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;52224
24.05.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;39511
24.05.2023;Kartal Sahil Yolu;121;29.167966;40.894727;50089
24.05.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;16196
24.05.2023;Ümraniye Otopazarı;129;29.096571;41.031040;78831
24.05.2023;Ümraniye Küçüksu;130;29.111478;41.029571;165918
24.05.2023;Şile Yolu;131;29.131909;41.029330;99914
24.05.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;79214
24.05.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;86497
24.05.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;98508
24.05.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;46731
24.05.2023;TEM Esenyurt;140;28.654985;41.061196;77001
24.05.2023;TEM Firuzköy;142;28.720065;41.054702;130793
24.05.2023;M.Bey Gişeler;144;28.786671;41.063435;159305
24.05.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;153181
24.05.2023;TEM Hasdal 2;150;28.965636;41.099614;125037
24.05.2023;TEM Harp Akademileri;152;29.006446;41.100045;149930
24.05.2023;Beylikdüzü;156;28.638692;41.016302;127958
24.05.2023;Haramidere;157;28.669280;41.006358;148312
24.05.2023;D100 Sefaköy;162;28.807908;41.000700;113091
24.05.2023;Yenibosna;165;28.833543;40.992732;102696
24.05.2023;Bakırköy;168;28.869113;40.996824;133620
24.05.2023;Merter;169;28.887355;41.002503;112296
24.05.2023;Tozkoparan;172;28.90474;41.01233;123959
24.05.2023;Cevizlibağ;173;28.916426;41.019591;166748
24.05.2023;Havuzlu Kavşak;177;28.831499;40.963781;79520
24.05.2023;Ataköy;179;28.865933;40.976046;105427
24.05.2023;Samatya Sahil;185;28.932372;40.998139;103146
24.05.2023;Atatürk Köprüsü;192;28.967373;41.025075;97462
24.05.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;45157
24.05.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;153770
24.05.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;122058
24.05.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;38115
24.05.2023;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;54104
24.05.2023;Tepebaşı;211;28.975025;41.035470;49811
24.05.2023;Piyalepaşa;214;28.967316;41.043660;117496
24.05.2023;Piyalepaşa;216;28.968121;41.049582;80280
24.05.2023;Memorial Hast.;218;28.977706;41.065031;38763
24.05.2023;Vatan Cad.;220;28.930855;41.023201;124553
24.05.2023;Anıtmezar;222;28.922306;41.029830;68169
24.05.2023;Bayrampaşa Hali Önü;226;28.885556;41.050833;154019
24.05.2023;Yıldırım Mah. Girişi;227;28.881736;41.066964;138605
24.05.2023;Alibeyköy TEM Katılımı;237;28.958296;41.072211;19298
24.05.2023;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;41747
24.05.2023;Dolmabahçe Sahil;242;28.994606;41.036379;36429
24.05.2023;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;30701
24.05.2023;Piyalepaşa;247;28.971494;41.056806;50187
24.05.2023;Terazidere Metro;250;28.898519;41.029425;84487
24.05.2023;Akom Önü;253;28.961073;41.090599;143645
24.05.2023;4.Levent;256;29.010828;41.081359;35724
24.05.2023;"Büyükdere 1.Levent ";258;29.015483;41.073533;98033
24.05.2023;Zincirlikuyu;259;29.013387;41.067293;73500
24.05.2023;Yıldız;260;29.008883;41.053496;45859
24.05.2023;Conrad Oteli;263;29.008125;41.047781;51817
24.05.2023;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;79868
24.05.2023;TEM Levent;268;29.021896;41.094442;147013
24.05.2023;Galata Köprüsü;270;" 28.97338";41.020734;9626
24.05.2023;Yeşilyurt;272;28.841087;40.969757;97569
24.05.2023;TEM Sultanbeyli;275;29.272807;40.966185;140048
24.05.2023;B. Ekspres Yolu;277;28.812804;41.008737;126246
24.05.2023;Göksu Evleri;279;29.088828;41.089108;43902
24.05.2023;Molla Gürani Viyadüğü;280;29.103874;41.072949;225443
24.05.2023;D100 Edirnekapı;288;28.932378;41.034829;105073
24.05.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;114076
24.05.2023;Atışalanı;293;28.873104;41.049943;124060
24.05.2023;D100 Zincirlikuyu;301;29.011693;41.066856;106431
24.05.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;138761
24.05.2023;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;122652
24.05.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;134206
24.05.2023;D100 Unalan;309;29.059493;41.003622;95308
24.05.2023;D100 Küçük Çamlıca;310;29.061857;41.009566;90495
24.05.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;144357
24.05.2023;D100 Altunizade;312;29.048967;41.021436;44879
24.05.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;164440
24.05.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;159713
24.05.2023;TEM Ataşehir;322;29.119816;41.000785;120940
24.05.2023;TEM Çakmak;323;29.121905;41.013578;216445
24.05.2023;TEM Ümraniye;324;29.121018;41.033553;140607
24.05.2023;TEM Çavuşbaşı;326;29.121506;41.040849;140109
24.05.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;157100
24.05.2023;TEM Kavacık;329;29.097796;41.078853;230369
24.05.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;87180
24.05.2023;D100 Zümrüt Evler;334;29.142989;40.932237;179507
24.05.2023;D100 Gülsuyu;335;29.170057;40.919189;148774
24.05.2023;D100 Başıbüyük;336;29.129551;40.943761;134257
24.05.2023;D100 Çobançeşme;338;28.820708;40.993412;90428
24.05.2023;D100 Cennet Mah.;339;28.780198;40.985526;110453
24.05.2023;D100 Avcılar Hacı şerif;340;28.734461;40.978766;120961
24.05.2023;TEM Kurtköy;346;29.317984;40.943085;178341
24.05.2023;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;71919
24.05.2023;Dragos Sahil;349;29.141675;40.904403;48623
24.05.2023;Nurtepe;353;28.956674;41.070206;81453
24.05.2023;TEM Halkalı;355;28.762591;41.062226;161127
24.05.2023;TEM Bahçeşehir;356;28.694422;41.058781;138893
24.05.2023;TEM Esenyurt Çıkışı;357;28.643599;41.078669;79697
24.05.2023;TEM Büyükçekmece;358;28.611798;41.100459;59667
24.05.2023;TEM Büyükçekmece-2;359;28.583972;41.105243;56945
24.05.2023;TEM Esenyurt;360;28.670908;41.053857;80183
24.05.2023;TEM Altınşehir;361;28.738213;41.061088;165091
24.05.2023;TEM Bayrampaşa;362;28.871941;41.077665;104862
24.05.2023;"Havaalanı İski Önü ";367;28.839197;40.976609;52210
24.05.2023;Havuzlu Kavşak;369;28.833719;40.967882;55838
24.05.2023;Samatya 1;372;28.939568;41.002437;102598
24.05.2023;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;128822
24.05.2023;O-3 Bayrampaşa;377;28.899457;41.042346;190099
24.05.2023;O-3 Esenler;378;28.882698;41.046021;153901
24.05.2023;TEM Halkalı;380;28.777588;41.062440;157080
24.05.2023;TEM Olimpiyat Stadı;381;28.753570;41.061165;161955
24.05.2023;TEM Altınşehir;382;28.729440;41.056435;155674
24.05.2023;TEM Büyükçekmece 1;384;28.623791;41.096118;61585
24.05.2023;TEM Selimpaşa;394;28.392688;41.067645;55721
24.05.2023;TEM Tepekent;395;28.506775;41.070053;51722
24.05.2023;D100 Metroport;402;28.861256;40.994810;113067
24.05.2023;D100 Sefaköy;403;28.796893;40.997974;105701
24.05.2023;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;135070
24.05.2023;Güneşli 1 Basın Ekspres yolu;406;28.810349;41.039453;166069
24.05.2023;"İkitelli Basın Ekspres yolu ";407;28.810554;41.056482;158050
24.05.2023;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;169531
24.05.2023;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;158477
24.05.2023;TEM Tekstilkent;411;28.866209;41.071516;122796
24.05.2023;TEM Gaziosmanpaşa;412;28.885291;41.088978;146114
24.05.2023;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;184571
24.05.2023;TEM Gaziosmanpaşa Tırparkı;414;28.917308;41.093155;206366
24.05.2023;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;105486
24.05.2023;Samatya Sahilyolu Liman;418;28.927553;40.991907;113368
24.05.2023;Mustafa Kemal Mahallesi;422;29.092995;41.009104;91781
24.05.2023;Esatpaşa Mahallesi;423;29.083225;41.009081;75617
24.05.2023;"Dudullu Kavşağı ";427;29.154430;40.995045;100545
24.05.2023;TEM Kartal;430;29.198187;40.985274;164506
24.05.2023;TEM Kartal Kavşağı;431;29.207741;40.982243;140530
24.05.2023;TEM Samandıra 1;432;29.217556;40.980266;148373
24.05.2023;TEM Samandıra 2;433;29.235885;40.975491;147543
24.05.2023;TEM Sultanbeyli 1;434;29.284354;40.959521;144714
24.05.2023;TEM Orhanlı;438;29.363427;40.905120;126851
24.05.2023;TEM Aydınlı;439;29.375069;40.886310;127674
24.05.2023;TEM Sultanbeyli 2;440;29.259225;40.971843;129489
24.05.2023;TEM Samandıra 3;441;29.246350;40.975685;136316
24.05.2023;TEM Kavacık Kavşağı;442;29.092175;41.088696;151022
24.05.2023;FSM Gişeler;443;29.040798;41.091107;82690
24.05.2023;Kemerburgaz Yolu 1;444;28.954204;41.104704;64702
24.05.2023;Kemerburgaz Yolu 2;445;28.946537;41.120835;115749
24.05.2023;D100 Tüyap;447;28.622162;41.024246;101383
24.05.2023;D100 Selimpaşa;456;28.383848;41.052097;37922
24.05.2023;Mimarsinan;458;28.554735;41.015986;90512
24.05.2023;Levent 1;464;29.013623;41.077812;90292
24.05.2023;Sanayi Mahallesi;467;29.006462;41.096615;57847
24.05.2023;Harp Akademisi;468;29.011750;41.104341;142534
24.05.2023;Yeşilvadi Konutları;475;29.126178;41.027522;152423
24.05.2023;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;139541
24.05.2023;Altunizade;480;29.046122;41.027428;126081
24.05.2023;D100 Pendik Tersane 2;488;29.272318;40.867360;62144
24.05.2023;D100 Tuzla Piyade;490;29.327159;40.834560;77717
24.05.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;87553
24.05.2023;D100 Soğanlık;495;29.180311;40.916471;119011
24.05.2023;D100 Maltepe;497;29.134042;40.940013;162980
24.05.2023;D100 Kozyatağı;499;29.096558;40.978886;145488
24.05.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;40087
24.05.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;56505
24.05.2023;Otogar;515;28.884665;41.043609;73036
24.05.2023;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;63946
24.05.2023;Havaalanı Florya;518;28.802777;40.980153;50831
24.05.2023;Başakşehir Giriş;519;28.810309;41.066114;80484
24.05.2023;O-3 Milliyet Önü;527;28.843996;41.059604;64686
24.05.2023;Çağlayan SSK;529;28.970788;41.065462;160772
24.05.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;187341
24.05.2023;Mecidiyeköy;533;28.990867;41.067179;109420
24.05.2023;Çağlayan Kavşağı;534;28.976058;41.067733;104397
24.05.2023;Okmeydanı DMS;535;28.949946;41.051648;149677
24.05.2023;Riva Yolu 2;547;29.109020;41.107772;48663
24.05.2023;Kemerdere Kavşağı;551;29.180752;41.020089;130235
24.05.2023;Çekmeköy;552;29.154286;41.036889;103878
24.05.2023;Kozyatağı Metro;553;29.094085;40.982495;66544
24.05.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;74721
24.05.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;110379
24.05.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;164086
24.05.2023;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;162217
24.05.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;132130
24.05.2023;Başakşehir;731;28.8133;41.0832;81916
24.05.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;66369
24.05.2023;Fatih Terim Stadyumu;734;28.8124;41.1232;59423
24.05.2023;Fenertepe Kavşağı;735;28.805352;41.139152;50262
24.05.2023;Boğazköy;737;28.8132;41.1777;57520
24.05.2023;Odayeri;744;28.8505;41.2303;20060
24.05.2023;Çiftalan;752;28.918400;41.234400;33010
24.05.2023;YSS Avrupa;761;29.0922;41.2123;26344
24.05.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;47277
24.05.2023;Poyrazköy;765;29.140881;41.197570;54270
24.05.2023;Riva Tır Parkı;770;29.214179;41.187570;56291
24.05.2023;"Sırapınar ";777;29.290172;41.099268;54864
24.05.2023;Avcılar Pelikan;789;28.714688;40.989787;117841
24.05.2023;Göktürk Kavşağı;816;28.878916;41.176403;61855
24.05.2023;Göktürk Gölet;817;28.867974;41.195935;71152
24.05.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;69103
24.05.2023;İhsaniye Kavşağı;819;28.817870;41.233395;63235
24.05.2023;Viyadük 1;820;28.773645;41.245286;14946
24.05.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;18275
24.05.2023;Galata Köprüsü 2;826;28.973862;41.020572;6973
24.05.2023;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;5370
24.05.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;19960
24.05.2023;Halıcıoğlu Metrobüs;830;28.945648;41.047105;97066
24.06.2023;TEM Çakmak;4;29.122002;41.007104;214453
24.06.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;161828
24.06.2023;Optimum AVM;6;29.084167;40.988017;165531
24.06.2023;D100 Göztepe;8;29.079106;40.990121;155167
24.06.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;95400
24.06.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;48246
24.06.2023;D100 Ambarlı;41;28.690915;40.999795;131471
24.06.2023;Atışalanı;45;28.8551;41.0551;178149
24.06.2023;Bayrampaşa;54;28.908399;41.040315;201575
24.06.2023;TEM Gazi Mah.;58;28.8930;41.0907;186420
24.06.2023;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;190987
24.06.2023;D100 Kozyatağı;66;29.101450;40.970334;155964
24.06.2023;D100 Uzunçayır;69;29.061379;40.997181;128428
24.06.2023;"D100 Gülsuyu ";70;29.152522;40.924870;62243
24.06.2023;Kavacık;72;29.083395;41.091913;224494
24.06.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;217813
24.06.2023;D100 Maltepe;75;29.140497;40.934839;164824
24.06.2023;D100 Pendik;77;29.237210;40.889364;151137
24.06.2023;D100-Altunizade;80;29.045220;41.031445;177138
24.06.2023;Ümraniye;82;29.120264;41.052005;181937
24.06.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;210911
24.06.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;99630
24.06.2023;D100 Okmeydanı;86;28.958552;41.055276;116031
24.06.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;161277
24.06.2023;FSM Avrupa Girişi;90;29.047444;41.090744;229263
24.06.2023;FSM Anadolu Girişi;92;29.078949;41.092382;226843
24.06.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;237833
24.06.2023;Ümraniye Kavşağı;95;29.121094;41.028942;174827
24.06.2023;TEM Ataşehir;97;29.136767;40.997117;185039
24.06.2023;Çamlıca Gişeler;98;29.166806;40.993660;176577
24.06.2023;Çamlıca Gişeler;99;29.180890;40.990655;169368
24.06.2023;TEM Kartal;100;29.189107;40.989811;129527
24.06.2023;D100 Acıbadem;104;29.044757;41.001772;103740
24.06.2023;D100 Küçükyalı;107;29.118563;40.952052;164948
24.06.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;108087
24.06.2023;D100 Güzelyalı;113;29.278414;40.861352;131914
24.06.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;91051
24.06.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;54264
24.06.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;35072
24.06.2023;Kartal Sahil Yolu;121;29.167966;40.894727;43650
24.06.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;12846
24.06.2023;Libadiye;128;29.069997;41.019906;92201
24.06.2023;Ümraniye Otopazarı;129;29.096571;41.031040;77952
24.06.2023;Ümraniye Küçüksu;130;29.111478;41.029571;158560
24.06.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;60560
24.06.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;72402
24.06.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;82392
24.06.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;44662
24.06.2023;TEM Esenyurt;140;28.654985;41.061196;92424
24.06.2023;TEM Firuzköy;142;28.720065;41.054702;165448
24.06.2023;M.Bey Gişeler;144;28.786671;41.063435;172163
24.06.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;148177
24.06.2023;TEM Hasdal 2;150;28.965636;41.099614;156978
24.06.2023;TEM Harp Akademileri;152;29.006446;41.100045;158105
24.06.2023;Beylikdüzü;156;28.638692;41.016302;138411
24.06.2023;Haramidere;157;28.669280;41.006358;148654
24.06.2023;D100 Sefaköy;162;28.807908;41.000700;115959
24.06.2023;Bakırköy;168;28.869113;40.996824;131637
24.06.2023;Merter;169;28.887355;41.002503;136543
24.06.2023;Tozkoparan;172;28.90474;41.01233;131760
24.06.2023;Havuzlu Kavşak;177;28.831499;40.963781;61054
24.06.2023;Ataköy;179;28.865933;40.976046;85601
24.06.2023;Samatya Sahil;185;28.932372;40.998139;90233
24.06.2023;Atatürk Köprüsü;192;28.967373;41.025075;87787
24.06.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;36244
24.06.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;134151
24.06.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;109032
24.06.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;30290
24.06.2023;Tepebaşı;211;28.975025;41.035470;45831
24.06.2023;Piyalepaşa;214;28.967316;41.043660;103806
24.06.2023;Piyalepaşa;216;28.968121;41.049582;72093
24.06.2023;Memorial Hast.;218;28.977706;41.065031;34565
24.06.2023;Vatan Cad.;220;28.930855;41.023201;110723
24.06.2023;Anıtmezar;222;28.922306;41.029830;57657
24.06.2023;Bayrampaşa Hali Önü;226;28.885556;41.050833;147117
24.06.2023;Yıldırım Mah. Girişi;227;28.881736;41.066964;121115
24.06.2023;Alibeyköy TEM Katılımı;237;28.958296;41.072211;14704
24.06.2023;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;36181
24.06.2023;Dolmabahçe Sahil;242;28.994606;41.036379;31972
24.06.2023;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;29051
24.06.2023;Fildamı;246;28.887458;40.992860;47173
24.06.2023;Piyalepaşa;247;28.971494;41.056806;40250
24.06.2023;Terazidere Metro;250;28.898519;41.029425;70558
24.06.2023;Akom Önü;253;28.961073;41.090599;113668
24.06.2023;4.Levent;256;29.010828;41.081359;49702
24.06.2023;"Büyükdere 1.Levent ";258;29.015483;41.073533;97697
24.06.2023;Zincirlikuyu;259;29.013387;41.067293;73633
24.06.2023;Conrad Oteli;263;29.008125;41.047781;49842
24.06.2023;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;84693
24.06.2023;TEM Levent;268;29.021896;41.094442;160057
24.06.2023;Galata Köprüsü;270;" 28.97338";41.020734;11555
24.06.2023;Yeşilyurt;272;28.841087;40.969757;69329
24.06.2023;TEM Sultanbeyli;275;29.272807;40.966185;158854
24.06.2023;B. Ekspres Yolu;277;28.812804;41.008737;114139
24.06.2023;Göksu Evleri;279;29.088828;41.089108;39006
24.06.2023;D100 Edirnekapı;288;28.932378;41.034829;118904
24.06.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;131152
24.06.2023;Atışalanı;293;28.873104;41.049943;126763
24.06.2023;D100 Zincirlikuyu;301;29.011693;41.066856;106961
24.06.2023;D100 Zincirlikuyu;302;29.014473;41.064736;121638
24.06.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;139083
24.06.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;143908
24.06.2023;D100 Unalan;309;29.059493;41.003622;88719
24.06.2023;D100 Küçük Çamlıca;310;29.061857;41.009566;89994
24.06.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;160197
24.06.2023;D100 Altunizade;312;29.048967;41.021436;45191
24.06.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;163716
24.06.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;144985
24.06.2023;TEM Ataşehir;322;29.119816;41.000785;95124
24.06.2023;TEM Çakmak;323;29.121905;41.013578;213774
24.06.2023;TEM Ümraniye;324;29.121018;41.033553;156101
24.06.2023;TEM Çavuşbaşı;326;29.121506;41.040849;174432
24.06.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;182594
24.06.2023;TEM Elmalı;328;29.118256;41.058032;200340
24.06.2023;TEM Kavacık;329;29.097796;41.078853;242530
24.06.2023;D100 Göztepe;330;29.074916;40.992050;149497
24.06.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;77109
